label_scheme,label,cache_budget,sink_size,metric,mean,documents,tokens,ci_low,ci_high
fine_category,adjective,1024,0,kl_full_to_compact,0.11534199354013629,14,66,0.057478472691260135,0.19248363740097646
fine_category,adjective,1024,0,top1_changed,0.22993197278911562,14,66,0.1392857142857143,0.3233078231292516
fine_category,adposition,1024,0,delta_ce,0.003097736127434402,16,94,-0.04795807338723036,0.054819357572649906
fine_category,adposition,1024,0,kl_full_to_compact,0.05246393924706608,16,94,0.036434495415944214,0.07374282970794613
fine_category,adposition,1024,0,top1_changed,0.09707566738816738,16,94,0.04907895923520923,0.1495592081529581
fine_category,adverb,1024,0,delta_ce,-0.012361294657393683,11,31,-0.171614129601067,0.16107104446358647
fine_category,adverb,1024,0,kl_full_to_compact,0.13622725517356174,11,31,0.05306766400265215,0.2819223952653899
fine_category,adverb,1024,0,top1_changed,0.14696969696969694,11,31,0.022727272727272728,0.2909090909090909
fine_category,auxiliary,1024,0,delta_ce,-0.017257161422151137,14,52,-0.14425344268663873,0.09689445922018161
fine_category,auxiliary,1024,0,kl_full_to_compact,0.06057372019003736,14,52,0.030668303973526937,0.10235716090423964
fine_category,auxiliary,1024,0,top1_changed,0.12738095238095237,14,52,0.017857142857142856,0.28809523809523807
fine_category,common_noun,1024,0,delta_ce,0.2623321085570864,16,168,0.13705796761497924,0.4069161906086594
fine_category,common_noun,1024,0,kl_full_to_compact,0.1927820413546913,16,168,0.11509194697835938,0.29468181952362665
fine_category,common_noun,1024,0,top1_changed,0.20436720625865362,16,168,0.13025741733595353,0.2816655418320713
fine_category,coordinating_conjunction,1024,0,delta_ce,-0.1084183560325376,15,37,-0.21284342006262807,-0.034658619617952795
fine_category,coordinating_conjunction,1024,0,kl_full_to_compact,0.07247059781976634,15,37,0.04899076948425823,0.10024471309824243
fine_category,coordinating_conjunction,1024,0,top1_changed,0.15,15,37,0.03888888888888888,0.2944444444444444
fine_category,determiner,1024,0,delta_ce,0.03294027471385258,16,65,-0.025890563995788055,0.09880391085013608
fine_category,determiner,1024,0,kl_full_to_compact,0.06633084358413224,16,65,0.05184379966471258,0.0797784320081562
fine_category,determiner,1024,0,top1_changed,0.15625,16,65,0.05625,0.2625
fine_category,interjection,1024,0,delta_ce,0.30429625511169434,2,2,-0.39948129653930664,1.0080738067626953
fine_category,interjection,1024,0,kl_full_to_compact,0.054958730936050415,2,2,0.03603962063789368,0.07387784123420715
fine_category,interjection,1024,0,top1_changed,0.0,2,2,0.0,0.0
fine_category,negation,1024,0,delta_ce,-0.059768247379497555,10,14,-0.13058444273459827,0.0018844256259955684
fine_category,negation,1024,0,kl_full_to_compact,0.06015486003886963,10,14,0.024908411186258375,0.10456154101692788
fine_category,negation,1024,0,top1_changed,0.1,10,14,0.0,0.3
fine_category,number,1024,0,delta_ce,0.4991733787003543,6,19,0.061955266785632075,1.1271968892922055
fine_category,number,1024,0,kl_full_to_compact,0.2821467428499242,6,19,0.06306976290234048,0.5175187399145216
fine_category,number,1024,0,top1_changed,0.3611111111111111,6,19,0.1111111111111111,0.6666666666666666
fine_category,other,1024,0,delta_ce,0.015710944147310096,16,81,-0.05815211832121652,0.09982744863496475
fine_category,other,1024,0,kl_full_to_compact,0.07607736553371067,16,81,0.025584671279712205,0.13739539714151688
fine_category,other,1024,0,top1_changed,0.10491071428571429,16,81,0.039285714285714285,0.17367187499999992
fine_category,particle,1024,0,delta_ce,-0.03124652232418157,9,12,-0.17165222416252213,0.10726130566414056
fine_category,particle,1024,0,kl_full_to_compact,0.035460697019516374,9,12,0.016264795104957052,0.05836058101510085
fine_category,particle,1024,0,top1_changed,0.1111111111111111,9,12,0.0,0.3333333333333333
fine_category,pronoun,1024,0,delta_ce,0.03821696190186517,15,101,-0.004478703283620908,0.0788140421226975
fine_category,pronoun,1024,0,kl_full_to_compact,0.06119644282546425,15,101,0.03723159998535282,0.09562362735501391
fine_category,pronoun,1024,0,top1_changed,0.0923342670401494,15,101,0.03841269841269841,0.15504575163398687
fine_category,proper_noun,1024,0,delta_ce,0.3153600504901768,13,41,-0.1881180513562321,1.1865507399113113
fine_category,proper_noun,1024,0,kl_full_to_compact,0.48866719057537394,13,41,0.05943436678812368,1.3148463626995703
fine_category,proper_noun,1024,0,top1_changed,0.15714285714285714,13,41,0.04175824175824176,0.28717948717948716
fine_category,punctuation,1024,0,delta_ce,0.040895540953064594,16,105,-0.038201993476540914,0.12040606178167748
fine_category,punctuation,1024,0,kl_full_to_compact,0.11777050909621836,16,105,0.055504365928023415,0.20335056256071862
fine_category,punctuation,1024,0,top1_changed,0.11309523809523808,16,105,0.04538690476190476,0.1860398065476189
fine_category,question_word,1024,0,delta_ce,-0.11253433662667786,11,19,-0.3007332093805334,0.0834626381968105
fine_category,question_word,1024,0,kl_full_to_compact,0.1243966608087772,11,19,0.04179768463950357,0.2406181749453852
fine_category,question_word,1024,0,top1_changed,0.0,11,19,0.0,0.0
fine_category,subordinating_conjunction,1024,0,delta_ce,-0.049327422601588,8,13,-0.15342658008955068,0.03158649213191879
fine_category,subordinating_conjunction,1024,0,kl_full_to_compact,0.06855657136293303,8,13,0.03247335523847141,0.10839909826318031
fine_category,subordinating_conjunction,1024,0,top1_changed,0.22916666666666666,8,13,0.0,0.47916666666666663
fine_category,verb,1024,0,delta_ce,0.0956684668716892,16,104,0.026405452443168224,0.1605009929983964
fine_category,verb,1024,0,kl_full_to_compact,0.07722164340419364,16,104,0.05523518167307004,0.09973192712354913
fine_category,verb,1024,0,top1_changed,0.11929788961038962,16,104,0.04686383928571428,0.2018080357142856
fine_category,adjective,1024,4,delta_ce,0.17083515085596263,14,66,-0.03411672457280896,0.48078090658826766
fine_category,adjective,1024,4,kl_full_to_compact,0.1180669925237966,14,66,0.060895149907271684,0.1884042404127409
fine_category,adjective,1024,4,top1_changed,0.20952380952380953,14,66,0.11887755102040816,0.30748724489795914
fine_category,adposition,1024,4,delta_ce,-0.0029504320809200877,16,94,-0.05789816586260312,0.04999412473643744
fine_category,adposition,1024,4,kl_full_to_compact,0.05306025002014604,16,94,0.03764213817521595,0.07202509528719571
fine_category,adposition,1024,4,top1_changed,0.10749233405483405,16,94,0.05974364177489177,0.15809687274531017
fine_category,adverb,1024,4,delta_ce,-0.009845910763375064,11,31,-0.186834288839492,0.17224188870935556
fine_category,adverb,1024,4,kl_full_to_compact,0.12668400479949812,11,31,0.051470568109474375,0.2538888609487614
fine_category,adverb,1024,4,top1_changed,0.11666666666666665,11,31,0.022727272727272728,0.22727272727272727
fine_category,auxiliary,1024,4,delta_ce,-0.0371670559808916,14,52,-0.1682396763872013,0.08652552393345833
fine_category,auxiliary,1024,4,kl_full_to_compact,0.06145239191325413,14,52,0.02968993295874244,0.09998182880069123
fine_category,auxiliary,1024,4,top1_changed,0.12738095238095237,14,52,0.017857142857142856,0.2857142857142857
fine_category,common_noun,1024,4,delta_ce,0.26012661293735667,16,168,0.14169617165704956,0.4036128200684348
fine_category,common_noun,1024,4,kl_full_to_compact,0.19589300500775458,16,168,0.11474733798954609,0.30248823638714567
fine_category,common_noun,1024,4,top1_changed,0.20969954752849487,16,168,0.14249535415242653,0.2820317150868138
fine_category,coordinating_conjunction,1024,4,delta_ce,-0.09735085979062004,15,37,-0.20273305211959572,-0.022027821038290214
fine_category,coordinating_conjunction,1024,4,kl_full_to_compact,0.07408047624533841,15,37,0.05023751181698268,0.10091058044138154
fine_category,coordinating_conjunction,1024,4,top1_changed,0.12777777777777777,15,37,0.016666666666666666,0.2777777777777778
fine_category,determiner,1024,4,delta_ce,0.03829592857542874,16,65,-0.03391362499018176,0.11534228815384737
fine_category,determiner,1024,4,kl_full_to_compact,0.06869020265992357,16,65,0.055569195415156016,0.08133700182975319
fine_category,determiner,1024,4,top1_changed,0.15625,16,65,0.056249999999999994,0.26458333333333334
fine_category,interjection,1024,4,delta_ce,0.28367459774017334,2,2,-0.4498484134674072,1.017197608947754
fine_category,interjection,1024,4,kl_full_to_compact,0.05800599604845047,2,2,0.042917750775814056,0.07309424132108688
fine_category,interjection,1024,4,top1_changed,0.5,2,2,0.0,1.0
fine_category,negation,1024,4,delta_ce,-0.0841411516725202,10,14,-0.13901430419566166,-0.028937088518041505
fine_category,negation,1024,4,kl_full_to_compact,0.059854874049420914,10,14,0.027559818511329152,0.09888898986348292
fine_category,negation,1024,4,top1_changed,0.1,10,14,0.0,0.3
fine_category,number,1024,4,delta_ce,0.48119038140342935,6,19,0.05272016410043318,1.1236528025733101
fine_category,number,1024,4,kl_full_to_compact,0.28647208132729757,6,19,0.061767293985212746,0.527621655539807
fine_category,number,1024,4,top1_changed,0.3611111111111111,6,19,0.1111111111111111,0.638888888888889
fine_category,other,1024,4,delta_ce,0.02064543126132827,16,81,-0.04640847041641191,0.0989840686721285
fine_category,other,1024,4,kl_full_to_compact,0.07427412536487521,16,81,0.028495563451762677,0.1380625225759375
fine_category,other,1024,4,top1_changed,0.08928571428571429,16,81,0.026785714285714284,0.15848214285714285
fine_category,particle,1024,4,delta_ce,-0.05349685146827849,9,12,-0.20336121711510105,0.10195479076725554
fine_category,particle,1024,4,kl_full_to_compact,0.03438418038604141,9,12,0.018346379443341398,0.05149807927664368
fine_category,particle,1024,4,top1_changed,0.1111111111111111,9,12,0.0,0.3333333333333333
fine_category,pronoun,1024,4,delta_ce,0.03912023218262666,15,101,-0.00614631750124139,0.07942351949625841
fine_category,pronoun,1024,4,kl_full_to_compact,0.06193757727709386,15,101,0.03791886313380525,0.09239945198353824
fine_category,pronoun,1024,4,top1_changed,0.1010379707438531,15,101,0.04550420168067228,0.1620710784313724
fine_category,proper_noun,1024,4,delta_ce,0.3200840061291487,13,41,-0.17954196362569141,1.211822198521026
fine_category,proper_noun,1024,4,kl_full_to_compact,0.4927269828825983,13,41,0.05828542655799038,1.3314241212756392
fine_category,proper_noun,1024,4,top1_changed,0.16813186813186812,13,41,0.0641025641025641,0.29122252747252736
fine_category,punctuation,1024,4,delta_ce,0.036278050951075,16,105,-0.04163382629314756,0.1090576097336224
fine_category,punctuation,1024,4,kl_full_to_compact,0.11264783296734701,16,105,0.05660450140744345,0.1916457054659642
fine_category,punctuation,1024,4,top1_changed,0.10181051587301587,16,105,0.041666666666666664,0.17373821924603172
fine_category,question_word,1024,4,delta_ce,-0.11021166866659328,11,19,-0.29684343395726476,0.08652246537138561
fine_category,question_word,1024,4,kl_full_to_compact,0.13218635562225245,11,19,0.043108176162786546,0.27116132781011393
fine_category,question_word,1024,4,top1_changed,0.0303030303030303,11,19,0.0,0.09090909090909091
fine_category,subordinating_conjunction,1024,4,delta_ce,-0.058598801563978974,8,13,-0.19354950755417424,0.047446682802971325
fine_category,subordinating_conjunction,1024,4,kl_full_to_compact,0.06704431707900463,8,13,0.03152077033946625,0.10408654265387057
fine_category,subordinating_conjunction,1024,4,top1_changed,0.22916666666666666,8,13,0.041666666666666664,0.5
fine_category,verb,1024,4,delta_ce,0.10559836365646708,16,104,0.04145825003617871,0.1668361957207154
fine_category,verb,1024,4,kl_full_to_compact,0.07867264151259824,16,104,0.057558495551031534,0.10146219473480805
fine_category,verb,1024,4,top1_changed,0.11929788961038962,16,104,0.05,0.19911830357142848
fine_category,adjective,1024,16,delta_ce,0.16823214860099447,14,66,-0.04763535870510521,0.4830679501445553
fine_category,adjective,1024,16,kl_full_to_compact,0.11784663732697165,14,66,0.06041748705567572,0.1934786685848018
fine_category,adjective,1024,16,top1_changed,0.2537414965986394,14,66,0.14896683673469385,0.36703231292516986
fine_category,adposition,1024,16,delta_ce,0.0010488398115303596,16,94,-0.05360703340037895,0.05632132786566338
fine_category,adposition,1024,16,kl_full_to_compact,0.053411992330714614,16,94,0.03783924574885662,0.07132700595140164
fine_category,adposition,1024,16,top1_changed,0.11790900072150072,16,94,0.06517941693722944,0.17586129148629137
fine_category,adverb,1024,16,delta_ce,-0.013659579747852126,11,31,-0.18571814332982536,0.1620916075024995
fine_category,adverb,1024,16,kl_full_to_compact,0.13036129419477108,11,31,0.05039269786050433,0.266299466017246
fine_category,adverb,1024,16,top1_changed,0.11666666666666665,11,31,0.022727272727272728,0.22272727272727275
fine_category,auxiliary,1024,16,delta_ce,-0.031008304823443408,14,52,-0.14506511592572288,0.07292478296978613
fine_category,auxiliary,1024,16,kl_full_to_compact,0.0618762788738775,14,52,0.029835043055602598,0.10186973495516992
fine_category,auxiliary,1024,16,top1_changed,0.12738095238095237,14,52,0.017857142857142856,0.3000595238095235
fine_category,common_noun,1024,16,delta_ce,0.2556062937162232,16,168,0.13357778578212018,0.40113333478888735
fine_category,common_noun,1024,16,kl_full_to_compact,0.19474464778004924,16,168,0.11375210745278554,0.2976338803235115
fine_category,common_noun,1024,16,top1_changed,0.20969954752849487,16,168,0.13683723075170443,0.2843702142612505
fine_category,coordinating_conjunction,1024,16,delta_ce,-0.09708036353691166,15,37,-0.2077559355343702,-0.018029245186540362
fine_category,coordinating_conjunction,1024,16,kl_full_to_compact,0.0715739923145116,15,37,0.0481499766956919,0.09864020842393628
fine_category,coordinating_conjunction,1024,16,top1_changed,0.1611111111111111,15,37,0.03888888888888888,0.31111111111111106
fine_category,determiner,1024,16,delta_ce,0.04970833679998081,16,65,-0.01858191571910346,0.11878139438406131
fine_category,determiner,1024,16,kl_full_to_compact,0.06535638432978208,16,65,0.05238542709748415,0.0773626320539446
fine_category,determiner,1024,16,top1_changed,0.15625,16,65,0.05625,0.27291666666666664
fine_category,interjection,1024,16,delta_ce,0.3053706884384155,2,2,-0.4443318843841553,1.0550732612609863
fine_category,interjection,1024,16,kl_full_to_compact,0.061936624348163605,2,2,0.044489309191703796,0.07938393950462341
fine_category,interjection,1024,16,top1_changed,0.5,2,2,0.0,1.0
fine_category,negation,1024,16,delta_ce,-0.053825031449969175,10,14,-0.11913172668393941,0.005282806871600683
fine_category,negation,1024,16,kl_full_to_compact,0.06011514439639996,10,14,0.02636714599999266,0.10414770475229927
fine_category,negation,1024,16,top1_changed,0.1,10,14,0.0,0.3
fine_category,number,1024,16,delta_ce,0.4828179817468077,6,19,0.05108711138236686,1.120836492688466
fine_category,number,1024,16,kl_full_to_compact,0.2819501935510541,6,19,0.054005679344542534,0.5334834990402063
fine_category,number,1024,16,top1_changed,0.3611111111111111,6,19,0.1111111111111111,0.6666666666666666
fine_category,other,1024,16,delta_ce,0.019374018857334224,16,81,-0.044195859768772154,0.1000602342936241
fine_category,other,1024,16,kl_full_to_compact,0.0728923668483506,16,81,0.02793443780099082,0.13696812835786457
fine_category,other,1024,16,top1_changed,0.11741071428571428,16,81,0.05309151785714286,0.19154017857142844
fine_category,particle,1024,16,delta_ce,-0.0661935422528283,9,12,-0.21681287680338654,0.07530350009610627
fine_category,particle,1024,16,kl_full_to_compact,0.032726820345083577,9,12,0.016849561401785552,0.050634213976768976
fine_category,particle,1024,16,top1_changed,0.1111111111111111,9,12,0.0,0.3333333333333333
fine_category,pronoun,1024,16,delta_ce,0.04838671943232608,15,101,-0.0010572979658783233,0.09448667892734644
fine_category,pronoun,1024,16,kl_full_to_compact,0.06217477916175871,15,101,0.038171624770861376,0.09016576120036145
fine_category,pronoun,1024,16,top1_changed,0.06992685963274198,15,101,0.02455648926237162,0.12341600529100523
fine_category,proper_noun,1024,16,delta_ce,0.38205995141618065,13,41,-0.1621656245080924,1.3298412751091115
fine_category,proper_noun,1024,16,kl_full_to_compact,0.5197992935023006,13,41,0.05554641463691316,1.4158904221992055
fine_category,proper_noun,1024,16,top1_changed,0.11868131868131868,13,41,0.025549450549450552,0.2358974358974359
fine_category,punctuation,1024,16,delta_ce,0.04214690487521535,16,105,-0.024263445748204986,0.11061709810709522
fine_category,punctuation,1024,16,kl_full_to_compact,0.11289199360063856,16,105,0.05509068218508114,0.19693745678787422
fine_category,punctuation,1024,16,top1_changed,0.10267857142857142,16,105,0.040178571428571425,0.17711123511904744
fine_category,question_word,1024,16,delta_ce,-0.12421488541065519,11,19,-0.32120051643296116,0.07645680511275053
fine_category,question_word,1024,16,kl_full_to_compact,0.12900916882878818,11,19,0.04874554899780021,0.24316026272014518
fine_category,question_word,1024,16,top1_changed,0.0303030303030303,11,19,0.0,0.09090909090909091
fine_category,subordinating_conjunction,1024,16,delta_ce,-0.0479529922643754,8,13,-0.1875056205171859,0.05887649760516064
fine_category,subordinating_conjunction,1024,16,kl_full_to_compact,0.06799545291702694,8,13,0.03470541999548686,0.10332741840635813
fine_category,subordinating_conjunction,1024,16,top1_changed,0.22916666666666666,8,13,0.0,0.5
fine_category,verb,1024,16,delta_ce,0.09707154604818412,16,104,0.03214774779832051,0.15937103495665575
fine_category,verb,1024,16,kl_full_to_compact,0.07839714710310255,16,104,0.057835707066514606,0.10269251911779693
fine_category,verb,1024,16,top1_changed,0.1124797077922078,16,104,0.05411881087662338,0.18069855925324668
fine_category,adjective,2048,0,delta_ce,0.12356811404435242,14,66,-0.07440299319844933,0.43477844144228284
fine_category,adjective,2048,0,kl_full_to_compact,0.0996276052133332,14,66,0.0444210881648623,0.16940538981671815
fine_category,adjective,2048,0,top1_changed,0.2095238095238095,14,66,0.12959183673469388,0.28758928571428566
fine_category,adposition,2048,0,delta_ce,-0.012156764849426892,16,94,-0.05103636217328511,0.026176927703058822
fine_category,adposition,2048,0,kl_full_to_compact,0.0366661072511027,16,94,0.02518170850630702,0.05142461415910604
fine_category,adposition,2048,0,top1_changed,0.06274801587301587,16,94,0.020833333333333332,0.10813492063492064
fine_category,adverb,2048,0,delta_ce,-0.042493235776000254,11,31,-0.20619871672247536,0.14026529081157074
fine_category,adverb,2048,0,kl_full_to_compact,0.13097688460041107,11,31,0.04953256477649947,0.25627548314437926
fine_category,adverb,2048,0,top1_changed,0.23787878787878788,11,31,0.06363636363636363,0.4454924242424241
fine_category,auxiliary,2048,0,delta_ce,-0.019627700185523605,14,52,-0.11061257296748662,0.05805065420342981
fine_category,auxiliary,2048,0,kl_full_to_compact,0.04490697312879148,14,52,0.019848893033868203,0.08120080203556596
fine_category,auxiliary,2048,0,top1_changed,0.09523809523809523,14,52,0.0,0.23869047619047296
fine_category,common_noun,2048,0,delta_ce,0.19873785369229433,16,168,0.08618173835979855,0.34574509590325836
fine_category,common_noun,2048,0,kl_full_to_compact,0.14593479613909716,16,168,0.07064160893857825,0.24886936299886542
fine_category,common_noun,2048,0,top1_changed,0.18931952550373604,16,168,0.12296173353327958,0.2685850867882118
fine_category,coordinating_conjunction,2048,0,delta_ce,-0.05853710236143443,15,37,-0.13904631148079813,-0.00018047172046159726
fine_category,coordinating_conjunction,2048,0,kl_full_to_compact,0.05570019037835058,15,37,0.03572116806631735,0.07695711327552192
fine_category,coordinating_conjunction,2048,0,top1_changed,0.1611111111111111,15,37,0.03888888888888888,0.31666666666666665
fine_category,determiner,2048,0,delta_ce,0.007736069669074037,16,65,-0.05811710824266941,0.06641467276029424
fine_category,determiner,2048,0,kl_full_to_compact,0.05565643872168326,16,65,0.04070673752634898,0.07164931402732966
fine_category,determiner,2048,0,top1_changed,0.1125,16,65,0.025,0.225
fine_category,interjection,2048,0,delta_ce,0.03462851047515869,2,2,-0.21228623390197754,0.2815432548522949
fine_category,interjection,2048,0,kl_full_to_compact,0.03171914676204324,2,2,0.0063093723729252815,0.057128921151161194
fine_category,interjection,2048,0,top1_changed,0.0,2,2,0.0,0.0
fine_category,negation,2048,0,delta_ce,-0.05425025668505441,10,14,-0.13770418979655005,0.023642487072998784
fine_category,negation,2048,0,kl_full_to_compact,0.025156291335616743,10,14,0.012839520202681599,0.03920986104958274
fine_category,negation,2048,0,top1_changed,0.1,10,14,0.0,0.3
fine_category,number,2048,0,delta_ce,0.31093170848895774,6,19,-0.03767085962087246,0.878300772772895
fine_category,number,2048,0,kl_full_to_compact,0.17632712283397675,6,19,0.04107339197665472,0.3448198328189796
fine_category,number,2048,0,top1_changed,0.3333333333333333,6,19,0.08333333333333333,0.6388888888888888
fine_category,other,2048,0,delta_ce,0.025978389348788662,16,81,-0.05128770340971225,0.10919664362195222
fine_category,other,2048,0,kl_full_to_compact,0.07612407088573611,16,81,0.02020208214316511,0.1506745537893596
fine_category,other,2048,0,top1_changed,0.09241071428571429,16,81,0.03125,0.15848214285714285
fine_category,particle,2048,0,delta_ce,-0.0583438245121215,9,12,-0.18110290619927885,0.05282816468105819
fine_category,particle,2048,0,kl_full_to_compact,0.02534114409501045,9,12,0.009978806216794409,0.0475440775904442
fine_category,particle,2048,0,top1_changed,0.1111111111111111,9,12,0.0,0.3333333333333333
fine_category,pronoun,2048,0,delta_ce,0.03679960101432093,15,101,-0.005022828867460877,0.08303118883355194
fine_category,pronoun,2048,0,kl_full_to_compact,0.04898128451364844,15,101,0.025143874155880607,0.08046878824755768
fine_category,pronoun,2048,0,top1_changed,0.11267195767195767,15,101,0.043773148148148144,0.1896362433862434
fine_category,proper_noun,2048,0,delta_ce,0.28342669792232417,13,41,-0.20045194027502353,1.1050590648961591
fine_category,proper_noun,2048,0,kl_full_to_compact,0.4487527627263591,13,41,0.04433786071240219,1.2225414598988777
fine_category,proper_noun,2048,0,top1_changed,0.15714285714285714,13,41,0.04175824175824176,0.2853937728937726
fine_category,punctuation,2048,0,delta_ce,0.0024101269138410587,16,105,-0.08697221872769141,0.09178520360135346
fine_category,punctuation,2048,0,kl_full_to_compact,0.09334673637939352,16,105,0.0399980334573994,0.16214739564259145
fine_category,punctuation,2048,0,top1_changed,0.11941964285714285,16,105,0.05207403273809524,0.19544580853174598
fine_category,question_word,2048,0,delta_ce,-0.13635809239878488,11,19,-0.33825643139921757,0.06422877988661639
fine_category,question_word,2048,0,kl_full_to_compact,0.08899924420631689,11,19,0.04175619836424823,0.1455828940325194
fine_category,question_word,2048,0,top1_changed,0.0303030303030303,11,19,0.0,0.09090909090909091
fine_category,subordinating_conjunction,2048,0,delta_ce,-0.04131976443750318,8,13,-0.13609738443701644,0.03759981602488544
fine_category,subordinating_conjunction,2048,0,kl_full_to_compact,0.030593538846005686,8,13,0.015716030642579426,0.04823483598302118
fine_category,subordinating_conjunction,2048,0,top1_changed,0.22916666666666666,8,13,0.041666666666666664,0.47916666666666663
fine_category,verb,2048,0,delta_ce,0.06323081851243874,16,104,0.007287501648671615,0.11624536241362986
fine_category,verb,2048,0,kl_full_to_compact,0.0545660925862337,16,104,0.03502709219988573,0.07701623448248379
fine_category,verb,2048,0,top1_changed,0.0921672077922078,16,104,0.035191761363636366,0.165059862012987
fine_category,adjective,2048,4,delta_ce,0.11393522169880524,14,66,-0.09097627031118936,0.4247661279440616
fine_category,adjective,2048,4,kl_full_to_compact,0.1014507002419253,14,66,0.04874222502284467,0.17188470225744884
fine_category,adjective,2048,4,top1_changed,0.2095238095238095,14,66,0.1241284013605442,0.296267006802721
fine_category,adposition,2048,4,delta_ce,-0.016371661607737925,16,94,-0.05556767853039602,0.020377379299590756
fine_category,adposition,2048,4,kl_full_to_compact,0.03730619389650924,16,94,0.0251533675905599,0.0520693046284401
fine_category,adposition,2048,4,top1_changed,0.04687499999999999,16,94,0.010416666666666666,0.08854166666666666
fine_category,adverb,2048,4,delta_ce,-0.03721072527360141,11,31,-0.18234620900012186,0.11542229650238998
fine_category,adverb,2048,4,kl_full_to_compact,0.12943201007417773,11,31,0.04328777131452419,0.25756130276589095
fine_category,adverb,2048,4,top1_changed,0.21515151515151515,11,31,0.045454545454545456,0.43053030303030176
fine_category,auxiliary,2048,4,delta_ce,-0.02690085643002776,14,52,-0.13468166945752413,0.059529979777725096
fine_category,auxiliary,2048,4,kl_full_to_compact,0.04825153640852718,14,52,0.02170700826154816,0.08745936764181045
fine_category,auxiliary,2048,4,top1_changed,0.10714285714285714,14,52,0.0,0.2619047619047619
fine_category,common_noun,2048,4,delta_ce,0.19494521173996704,16,168,0.07994120751863641,0.34781451939972163
fine_category,common_noun,2048,4,kl_full_to_compact,0.1454931970022912,16,168,0.07311202732388944,0.24864607217581253
fine_category,common_noun,2048,4,top1_changed,0.18082021231692286,16,168,0.12399632485569984,0.24109179403381703
fine_category,coordinating_conjunction,2048,4,delta_ce,-0.06036504357846044,15,37,-0.14540153907197842,0.00451155587819279
fine_category,coordinating_conjunction,2048,4,kl_full_to_compact,0.05601228928036714,15,37,0.03717186273463818,0.07565821163584421
fine_category,coordinating_conjunction,2048,4,top1_changed,0.18333333333333332,15,37,0.06111111111111111,0.3333333333333333
fine_category,determiner,2048,4,delta_ce,0.0033502629768257727,16,65,-0.07413125423556864,0.07726690662985637
fine_category,determiner,2048,4,kl_full_to_compact,0.057178172703286206,16,65,0.041500857927601914,0.07507714909859267
fine_category,determiner,2048,4,top1_changed,0.12291666666666667,16,65,0.025,0.22916666666666669
fine_category,interjection,2048,4,delta_ce,0.016445636749267578,2,2,-0.29584598541259766,0.3287372589111328
fine_category,interjection,2048,4,kl_full_to_compact,0.03311119647696614,2,2,0.010013793595135212,0.05620859935879707
fine_category,interjection,2048,4,top1_changed,0.0,2,2,0.0,0.0
fine_category,negation,2048,4,delta_ce,-0.05703898842725721,10,14,-0.12974147894754423,0.006111230105135436
fine_category,negation,2048,4,kl_full_to_compact,0.027138236350168654,10,14,0.014967713149904539,0.0413851484146653
fine_category,negation,2048,4,top1_changed,0.0,10,14,0.0,0.0
fine_category,number,2048,4,delta_ce,0.30715872767818836,6,19,-0.04639891907572746,0.8912246915027784
fine_category,number,2048,4,kl_full_to_compact,0.18517978749877229,6,19,0.04058292998037764,0.35630894108479705
fine_category,number,2048,4,top1_changed,0.3333333333333333,6,19,0.08333333333333333,0.638888888888889
fine_category,other,2048,4,delta_ce,0.029307338545670553,16,81,-0.041992210574097744,0.11329714942026112
fine_category,other,2048,4,kl_full_to_compact,0.07340507176237182,16,81,0.019297597455359135,0.1472365924206812
fine_category,other,2048,4,top1_changed,0.07678571428571429,16,81,0.018750000000000003,0.1455468749999999
fine_category,particle,2048,4,delta_ce,-0.06529377758948209,9,12,-0.19985724710529287,0.05587658543243173
fine_category,particle,2048,4,kl_full_to_compact,0.027037897147844586,9,12,0.012957709915740957,0.04691448140979951
fine_category,particle,2048,4,top1_changed,0.1111111111111111,9,12,0.0,0.3333333333333333
fine_category,pronoun,2048,4,delta_ce,0.046283543531982406,15,101,-0.001526062036615047,0.09420088613650718
fine_category,pronoun,2048,4,kl_full_to_compact,0.05012829856501345,15,101,0.027531698140565344,0.07923295562489582
fine_category,pronoun,2048,4,top1_changed,0.10314814814814816,15,101,0.035555555555555556,0.18464351851851846
fine_category,proper_noun,2048,4,delta_ce,0.2834838260211065,13,41,-0.21561904321140926,1.1307823588596901
fine_category,proper_noun,2048,4,kl_full_to_compact,0.456165496810574,13,41,0.04803896113858388,1.2365452021942527
fine_category,proper_noun,2048,4,top1_changed,0.11868131868131868,13,41,0.021978021978021976,0.2358974358974359
fine_category,punctuation,2048,4,delta_ce,0.008501426865827926,16,105,-0.07745776566498035,0.08747078862257383
fine_category,punctuation,2048,4,kl_full_to_compact,0.08845372363153207,16,105,0.03932766312177264,0.15305326135373448
fine_category,punctuation,2048,4,top1_changed,0.11049107142857142,16,105,0.040178571428571425,0.1923363095238095
fine_category,question_word,2048,4,delta_ce,-0.13780114117914558,11,19,-0.339449326638979,0.0561564999389121
fine_category,question_word,2048,4,kl_full_to_compact,0.09409052184315497,11,19,0.046574068127886156,0.1480219329620564
fine_category,question_word,2048,4,top1_changed,0.0303030303030303,11,19,0.0,0.09090909090909091
fine_category,subordinating_conjunction,2048,4,delta_ce,-0.04276174558981438,8,13,-0.15406176318238068,0.06439481325623987
fine_category,subordinating_conjunction,2048,4,kl_full_to_compact,0.032940293546441055,8,13,0.01620673727165922,0.050894445611387104
fine_category,subordinating_conjunction,2048,4,top1_changed,0.10416666666666666,8,13,0.0,0.24999999999999997
